,comfort,surprise,anxiety,calmness,boredom,ECG_Rate,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_SDSD,EDA_Phasic_Mean,EDA_Phasic_Std,EDA_Tonic_Mean,EDA_Tonic_std,SCR_Onsets,SCR_Magnitude,SCR_Amplitude_Mean,SCR_RiseTime_Mean,SCR_RecoveryTime_Mean,Pupil_Mean,Pupil_Std,s_id,t_id
1,1.342809319,0.3662207425,0.6287625432,1.18394649,0.7541806102,119.5794151,15.25540143,502.2608696,26.52823092,14.96200093,-0.05365297255,0.2076991619,0.02581960401,0.2944826063,0.1666666667,0.7871755117,0.0005349579702,0.0005493333333,0.0001813333333,41.39725063,3.484645479,P38,4
2,1.031772614,0.3160535097,0.3127090335,1.528428078,1.249163866,116.234206,19.59591794,517.4545455,54.44851415,18.49993565,-0.03608550429,0.1387851323,-0.1987418477,0.4922776425,0.08333333333,0.656003767,0.0004373358446,0.000256,0.002149333333,39.51889934,3.061539015,P38,4
3,1.349498272,0.2792642117,0.2725752592,1.752508402,0.7759197354,115.6498159,19.9809433,518.9090909,37.70930047,19.83551409,0.1795138296,0.4241528128,0.7696398915,0.266032704,0.1666666667,0.3004016065,0.0002046194424,0.0004266666667,7.47E-05,38.71848005,3.597811244,P38,4
4,1.227424741,0.214046821,0.287625432,1.66722405,0.625418067,113.0749818,12.82853961,531.2727273,28.64924468,12.5523665,0.08198787504,0.3528458574,0.313848015,0.1093270267,0.08333333333,1.266235306,0.0008441568704,0.0005013333333,0,40.61876489,4.146056223,P38,4
5,1.866220713,0.1856187284,0.2224080265,1.829431415,0.6772575378,114.204325,14.70989301,524.7272727,32.99954086,14.44859525,-0.02349043787,0.08744010132,0.8948408928,0.1918502177,0.08333333333,0.3824953011,0.0002549968674,0.0004053333333,0.0001866666667,40.70998771,3.69386649,P38,4
6,1.408026814,0.250836134,0.5133779049,1.545150518,0.6304348111,110.8671534,22.054478,541.7142857,36.05709758,22.2521436,-0.060814635,0.2033151665,0.06762073675,0.1883586873,0.1666666667,0.7274699149,0.0005001054639,0.0006506666667,0.002704,40.25209317,4.042979847,P38,4
7,1.431438088,0.3110367954,0.284280926,1.66722405,0.7424749136,115.2295018,17.71735764,522.1818182,26.83926825,17.81171364,0.1704965478,0.3066385935,1.026732265,0.3562407384,0.1666666667,0.8933326066,0.0006825831326,0.001290666667,0.0003146666667,41.24851569,3.745235844,P38,4
8,1.530100346,0.1906354576,0.1806020141,1.762541771,0.6789297462,117.6912523,10.7871978,509.5652174,17.79638903,10.94021534,-0.07429349178,0.1862817799,-0.2331620026,0.1529505575,0.1666666667,0.6622154085,0.0006603153369,0.002,0.000848,40.99951048,4.600207735,P38,4
9,1.448160529,0.1722408086,0.1973244101,1.844481587,0.7525083423,112.498766,9.633275663,533.7142857,26.30806503,9.167448133,-0.02538062358,0.1749091779,0.7655295347,0.1248724893,0.1666666667,0.207318195,0.0001582294325,0.0005653333333,0.0003146666667,41.18899041,4.690016416,P38,4
10,1.749163866,0.2207357883,0.2608695626,1.71906352,0.5936455131,110.9825283,14.5327217,540.5714286,20.64115168,14.70553065,0.1694620795,0.3197665675,-0.6528869426,0.1108614971,0.08333333333,0.2381295999,0.0001587530666,0.0007626666667,0,41.35215374,3.796527122,P38,4
11,1.764214039,0.1387959868,0.2257525027,1.680601954,0.7709029913,67.3919968,24.71657523,570,45.39923908,24.52753555,0.003847340371,0.2181925694,-1.043100619,0.7871480856,0.08333333333,0.0003853159268,2.57E-07,7.47E-05,2.13E-05,23.87392835,18.04953648,P38,4
1,1.872909665,0.1806020141,0.195652172,1.948160529,0.6404682398,113.1299901,12.9467775,530.9090909,25.95767451,12.79285515,-0.03420846423,0.1037457742,-1.128003533,0.05531297843,0.25,0.561077566,0.0005446637229,0.002021333333,0.001621333333,43.01322592,3.740851253,P38,5
2,1.785953164,0.2274247557,0.1839464903,1.849498272,0.5083612204,114.2111459,12.70920177,525.0909091,15.12773892,12.97029573,-0.01062604634,0.1421533653,-0.422496762,0.1093512756,0.1666666667,0.5183746716,0.0003455831144,0.000336,0.0007626666667,42.61458032,4.323971657,P38,5
3,1.892976642,0.2107023448,0.269230783,1.695652127,0.7140468359,112.244125,17.43559577,535.6190476,36.61485517,17.65636906,-0.07629305888,0.07696899512,-0.1225945949,0.2470623036,0.25,0.4018528588,0.0003907751696,0.002058666667,0.002810666667,42.53514958,4.096967566,P38,5
4,1.60535121,0.1505016685,0.1471571922,1.742474914,0.575250864,109.7966526,15.17893277,547.047619,21.08666923,15.57325643,0.06122599927,0.1097688953,0.3436559205,0.1134997255,0.1666666667,0.6094548808,0.0005950639424,0.001146666667,0.001370666667,40.88691592,4.674084943,P38,5
5,1.866220713,0.269230783,0.2759197354,1.829431415,0.8361204267,122.3599312,7.824154351,490,6.351993867,8,0.004230818719,0.1042187052,0.7705550435,0.07010201896,0.08333333333,0.63657195,0.0004243813,0.0002346666667,0.007925333333,41.2930015,3.733185147,P38,5
6,1.784280896,0.1387959868,0.2073578537,1.901337743,0.7257525325,107.7867474,15.78807011,558.8,42.11463054,14.22953029,-0.06514708953,0.06438294612,2.382071078,0.06934471887,0.08333333333,0.3927926311,0.000261861754,0.000256,5.33E-05,40.75887443,3.911457602,P38,5
7,2,0.1237458214,0.08193980157,2,0.8177257776,110.4822414,19.01578292,542.4761905,31.15063249,18.98032222,-0.001223336066,0.2065295957,0.5136425394,0.08467955965,0.1666666667,0.8114008605,0.0008036819618,0.003914666667,0.0007786666667,41.2973675,4.082237636,P38,5
8,1.583612084,0.2257525027,0.2290969938,1.551839471,0.9749163985,116.7048556,22.0820979,512.7272727,39.64867357,21.50880218,-0.04021736275,0.2253764022,0.05130669952,0.1879986862,0.25,0.4627225915,0.0004425935692,0.001845333333,0.001098666667,40.65932357,4.059275941,P38,5
9,1.984949827,0.08026755601,0.08361203969,1.984949827,0.7190635204,114.065259,17.01539919,528.3636364,34.86920521,16.68075595,-0.02082226532,0.4359050093,-0.462759947,0.3526942892,0.1666666667,0.496601252,0.0007650341401,0.004917333333,4.27E-05,41.20904985,3.807207732,P38,5
10,1.566889644,0.1404682249,0.2909699082,1.454849482,0.7809364796,114.4502735,12.9467775,525.0909091,25.24340384,12.98203887,-0.01751369805,0.2053529409,-0.02086046986,0.04077475664,0.1666666667,0.5001521301,0.0003410024397,0.001141333333,0.0008,39.10518988,3.52423289,P38,5
11,1.550167203,0.1505016685,0.1755852848,1.623745799,0.8963210583,113.8443469,16.09495632,526.9090909,26.50949352,16.11388044,0.05399221991,0.1675665344,-0.1096478894,0.3620712001,0.25,0.3535841165,0.0006354252817,0.004208,0.001925333333,40.16975495,3.720166675,P38,5
12,1.939799309,0.162207365,0.143812716,1.871237516,0.7625418305,116.6107277,18.36993591,516.173913,39.9177019,17.56817272,-0.02468481584,0.2035602831,-0.5084625696,0.08210268671,0.08333333333,0.1566690791,0.0001044460528,0.0002506666667,0.0005386666667,40.57279762,3.794681341,P38,5
13,1.317725778,0.2491638809,0.5250836015,1.177257538,0.769230783,77.46905096,6.275716324,502.8571429,11.25137354,6.00854093,0.02391518844,0.0859173194,0.05266106347,0.03886568872,0.08333333333,0.3212981392,0.0002141987595,0.001546666667,6.93E-05,23.86226451,17.58193377,P38,5
1,1.506688952,1.051839471,0.5401337743,1.571906328,0.3010033369,117.7439689,11.57994983,509.8181818,20.23583894,11.20544086,0.103659374,0.3618745341,0.3767665166,0.1820739864,0.3333333333,1.182780541,0.001316199372,0.004629333333,0.0003893333333,40.15028774,3.337167439,P38,6
2,1.182274222,0.5551839471,0.518394649,1.257525086,1.02675581,112.9849886,13.38656042,530.6666667,20.13289183,13.51178823,-0.03015165731,0.1649700185,1.637709308,0.2213060884,0.08333333333,0.7393209834,0.0004928806556,0.000272,0.000128,39.38241091,3.574112019,P38,6
3,1.745819449,0.2257525027,0.1739130467,1.735785961,0.9180601835,113.0890715,15.6971335,528.7619048,16.57077174,16.05779037,0.02272399566,0.1409363278,1.410810478,0.0996457007,0.25,0.3861224118,0.0003321152385,0.0008853333333,0.0004906666667,39.5688358,3.422797623,P38,6
4,1.295986652,0.214046821,0.269230783,1.747491598,0.6806020141,113.0284703,23.73183516,528.7619048,45.45976767,23.66076032,0.08137170466,0.617755886,0.108647793,0.256202471,0.08333333333,0.6171516779,0.000411434452,0.002736,0.0001813333333,38.28659045,3.647553427,P38,6
5,1.89464879,0.1387959868,0.1772575229,1.92976594,0.6521739364,115.4576228,13.18007154,519.2727273,12.07193447,13.45468585,0.04873198043,0.1472790695,0.4352105363,0.1295030899,0.1666666667,0.3877522196,0.0004320787013,0.003845333333,0.000715143429,38.88884176,3.246538524,P38,6
6,1.896321058,0.3160535097,0.2792642117,1.903010011,0.5735785961,109.1741382,13.23472307,548,24,13.34736104,-0.006309256459,0.1510206119,0.1220188924,0.1227206301,0.08333333333,0.03135184273,2.09E-05,0.0002453333333,0.0004533333333,38.39886629,4.063515894,P38,6
7,1.877926469,0.214046821,0.2725752592,1.593645453,1.016722441,112.149764,10.73312629,533.7142857,18.61489419,10.88891276,0.05267574432,0.2697891511,0.5232137895,0.2098400722,0.25,0.5711392903,0.0004109031708,0.000336,0.000101400934,38.62934514,3.242872578,P38,6
8,1.468227386,0.2441471517,0.4581939876,1.49163878,0.9749163985,115.6416026,13.63468965,517.4545455,19.81035629,13.70158142,0.03886957414,0.2520629322,0.4216943767,0.4445047234,0.1666666667,0.275166208,0.0002298737946,0.0003466666667,0.001850666667,35.43848445,2.342055131,P38,6
9,1.799331069,0.3628762662,0.3227424622,1.623745799,1.050167203,114.9086352,11.57994983,522.1818182,14.43420661,11.86591758,0.1396158447,0.4008123644,-0.7133087747,0.1674783709,0.1666666667,1.011275835,0.001095705228,0.004778666667,8.00E-05,36.77328902,4.135778755,P38,6
10,1.528428078,0.3444816172,0.2859531641,1.622073531,1.230769277,117.7564597,16,509.9130435,33.52870282,15.94796734,-0.0313768979,0.5476817236,-1.50554274,0.5396674901,0.08333333333,0.6718505711,0.0004479003808,0.0002613333333,0.0009493333333,35.90085238,3.219990801,P38,6
11,1.563545108,0.2775919735,0.2491638809,1.571906328,1.244147182,113.0510813,11.3137085,530.9090909,25.60303012,10.91613048,0.06843787247,0.2235926717,-0.1169320747,0.08999706215,0.08333333333,1.028803229,0.0006858688191,0.000784,0.004805333333,37.33909254,3.159189032,P38,6
12,1.627090335,0.3411371112,0.2157190591,1.801003337,1.39464879,87.84722718,11.50072461,525,12,11.78861436,0.01546275279,0.07322327046,-0.1442011507,0.09101021004,0.08333333333,0.00453620008,3.02E-06,0.0001173333333,0.001408,28.10789595,15.54078369,P38,6
1,1.235785961,0.5117056966,0.5050167441,1.510033488,1.11371243,119.5400738,14.27012136,501.9130435,20.35572969,14.58695379,-0.02471804423,0.113055264,-0.4380488477,0.07232747423,0.1666666667,0.6439873069,0.0005006490294,0.001941333333,0.000704,39.34157114,3.537934047,P38,7
2,1.466555238,0.2341137081,0.2926421463,1.700668931,1.195652127,116.6117459,16.1893557,512.7272727,33.57178778,16.12333417,0.07664824295,0.1745825163,0.618655337,0.04904139375,0.08333333333,0.8927218137,0.0005951478758,0.0004106666667,0.0005386666667,38.99346897,2.662649277,P38,7
3,1.844481587,0.09030100703,0.1571906358,1.785953164,1.135451555,113.5492536,19.7508288,529.4545455,36.92041282,19.68901071,-0.001846415699,0.1042830517,0.9970104603,0.04166015674,0.1666666667,0.3711025716,0.0002883736358,0.0004,0.0006186666667,39.02750062,2.532546925,P38,7
4,1.908026814,0.1772575229,0.1638796031,1.966555238,1.078595281,109.611242,11.5931014,547.4285714,24.07606992,11.63660287,0.0171035629,0.1443507365,1.330966732,0.1799653273,0.08333333333,0.7786836253,0.0005191224169,0.000256,0.000128,41.26324246,2.785993003,P38,7
5,1.57023406,0.1806020141,0.1688963175,1.938127041,1.377926469,110.9247132,19.83935483,539.8095238,38.08361728,20.25105585,0.02500617973,0.1339855915,0.3601319044,0.1209202828,0.08333333333,0.4474386645,0.0004149410081,0.001792,0.002005333333,38.81656393,3.23904822,P38,7
6,1.963210702,0.1120401323,0.162207365,2,1.048494935,110.5949323,17.43559577,541.7142857,29.0811672,17.30956535,-0.03167697071,0.1312263069,0.8900328249,0.1026688817,0.08333333333,0.5247049096,0.0003498032731,0.0004373333333,0.0006293333333,41.23155211,2.592779164,P38,7
7,1.581939816,1.157190681,0.5886287689,1.392976642,0.913043499,116.6518694,14.07463101,513.8181818,21.37117855,14.2895233,0.1644069167,0.1914662813,0.469508875,0.06593269746,0.08333333333,0.4173828556,0.000278255237,0.0005653333333,0.000592,39.15067252,2.579348482,P38,7
8,2,0.1638796031,0.1588628739,1.944816113,1.319398046,101.338823,22.39047416,594.5263158,33.73650911,22.66897335,-0.2621436857,0.4547702948,-1.123444271,0.2319373919,0.08333333333,0.5418110656,0.0003612073771,0.0003253333333,0.0001386666667,40.79642968,2.524299127,P38,7
9,1.541805983,0.1304347813,0.1354515105,1.944816113,1.431438088,110.3374674,12.77497554,543.2380952,13.36377477,13.10042185,-0.0218985968,0.3740809194,-0.381330385,0.1749965268,0.08333333333,0.05771157459,3.85E-05,0.0001173333333,5.87E-05,40.1758949,2.340143864,P38,7
10,1.128762484,0.1939799339,0.1488294303,1.896321058,1.142140508,110.5876126,12.52198067,542.8571429,21.8043246,12.52198067,0.01358979224,0.0930782518,0.6970869119,0.09017094493,0.08333333333,0.08582116222,5.72E-05,0.000144,0.0001173333333,39.49862652,2.938700959,P38,7
11,1.461538434,0.3678929806,0.1688963175,1.396321058,1.180601954,122.1454054,7.434563018,490.0869565,14.51617607,7.527151431,-0.02297192628,0.2059721685,-0.4707366229,0.01847067331,0.1666666667,0.1231224095,8.21E-05,0.0002346666667,0.000288,38.2524418,4.217775179,P38,7
12,1.558528423,0.9765886068,0.3645485044,1.137123704,1.081939816,72.63910389,7.016464154,515.4285714,8.13079886,7.189736274,0.0173790628,0.0223497713,-0.473200744,0.3674955928,0,0,0,0,0,23.650855,18.38264003,P38,7
1,1.966555238,0.07023411244,0.142140463,1.99163878,1.311036825,112.1853369,14.39576657,536,32.09509679,14.41692127,-0.09364129421,0.1399259086,-1.065070502,0.2381464195,0.1666666667,0.5293130162,0.0003528753442,0.0002773333333,0.004570666667,41.11298985,3.040656005,P38,8
2,1.827759147,0.1036789268,0.1505016685,1.938127041,1.494983315,113.2577831,15.61440117,529.0909091,23.32974617,15.92362725,0.0738632672,0.1348031178,-0.292345693,0.08719856178,0.08333333333,0.1881542158,0.0001254361438,0.000192,0.0001066666667,41.72741081,2.959340521,P38,8
3,2,0.1304347813,0.09197324514,1.954849482,1.366220713,111.868325,15.59487095,536.7619048,26.99982363,15.46473067,-0.005842474115,0.09029456416,-0.1046639251,0.2014068911,0.08333333333,0.6164693547,0.0004109795698,0.00024,0.0001653333333,41.31252471,3.329435725,P38,8
4,1.968227386,0.1471571922,0.08193980157,1.924749136,1.16722405,114.150861,21.46625258,525.3333333,33.97253793,21.77782552,-0.009857128168,0.1317570488,0.9077548863,0.0368987628,0.1666666667,0.6730283599,0.0004745966823,0.000368,0.0002506666667,41.19705925,3.346228899,P38,8
5,1.974916339,0.7040134072,0.06688962877,1.961538434,0.5668896437,115.1913079,14.70989301,522.1818182,19.77886405,14.82340492,-0.02814442327,0.2702743595,1.07180519,0.2128786154,0.1666666667,0.3183442717,0.0003251089508,0.001349333333,0.000752,40.21763626,3.387491422,P38,8
6,1.724080324,0.143812716,0.2575250864,1.382943153,0.8411371112,114.0012908,20.20843765,526.5454545,44.48298473,20.3362215,-0.02339520949,0.2121544264,0.06995270552,0.1783092171,0.1666666667,0.8146645358,0.001085066901,0.003130666667,0.001338666667,39.83880706,3.124419731,P38,8
7,1.956521749,0.1571906358,0.1822742522,2,1.063545108,114.001125,11.4476032,526.9090909,14.45817973,11.67169959,0.04641071274,0.114386872,1.180275216,0.06305829055,0.08333333333,0.6813496568,0.0004542331045,0.0002186666667,0.007445333333,41.18039228,1.873918252,P38,8
8,1.583612084,0.195652172,0.1555183977,1.795986652,1.67558527,115.5287654,18.22609328,522.1818182,35.01786804,17.9735255,-0.2480817928,0.4750427061,-1.217358922,0.3888443997,0.1666666667,0.6132876627,0.0004088584418,0.0002186666667,0.00016,38.50323067,2.916518683,P38,8
9,1.454849482,0.1839464903,0.1705685556,1.57023406,1.625418067,118.8366592,12.53359123,504.6956522,15.8011357,12.82853961,-0.02278451791,0.338243563,-0.6780616432,0.07720421287,0.1666666667,0.4502677711,0.0003136836996,0.0007893333333,0,40.89962505,3.738755,P38,8
10,1.817725778,0.1822742522,0.2759197354,1.862876296,1.531772614,111.9510885,10.58300524,536.3809524,22.69466058,10.47101262,-0.03274625953,0.119242371,0.01944627317,0.0851461746,0.1666666667,0.2609266881,0.0002082541958,0.001269333333,0.001690666667,40.51148886,2.823050655,P38,8
11,1.581939816,0.1187290996,0.143812716,1.956521749,1.622073531,108.947809,16.31273316,549.2,30.41052449,16.48391028,0.04097342364,0.1868824907,0.3443547651,0.04513374415,0.08333333333,0.7017926234,0.000467861749,0.0002026666667,0.0004,39.75392656,2.074306068,P38,8
12,1.918060184,0.1688963175,0.23244147,1.904682279,1.739130378,111.6016516,16.92560754,538.5454545,17.86917344,17.27315561,0.01741516818,0.1758354101,0.6943621813,0.1164487989,0.1666666667,0.3464832286,0.0002675397677,0.000384,0.000528,38.39480014,4.227511987,P38,8
13,1.533444762,0.1705685556,0.6321070194,1.419732451,1.150501728,66.99284126,6.822422923,536.6666667,14.253123,6.47231868,-0.003716418249,0.04574440708,0.6931135942,0.5653391037,0,0,0,0,0,22.9456863,18.78711294,P38,8
1,1.914715767,0.1923076957,0.1555183977,1.938127041,1.673913002,109.2025389,36.39780213,549.7142857,65.58745525,36.43017835,-0.112192521,0.1547912164,-0.828742212,0.1978382908,0.1666666667,0.5032368229,0.0003775735919,0.000512,0.0008106666667,41.33038691,2.958405328,P38,9
2,1.244147182,1.00836122,0.9849498272,1.053511739,1.143812656,113.2920791,17.97776404,527.6190476,31.94757611,18.21971171,0.02717958142,0.1912844087,-0.09664768442,0.2307982878,0.25,0.2766864377,0.0002688964107,0.001306666667,0.000384,38.97275724,2.777430485,P38,9
3,1.518394589,0.1404682249,0.1220735759,1.538461566,1.645484924,120.8935265,15.15975534,496.3478261,22.56023996,15.29620953,-0.002813162225,0.2863464917,-0.8115533367,0.266663471,0.1666666667,0.2214307413,0.0002535256446,0.001685333333,0.0006453333333,40.43074505,2.980495949,P38,9
4,1.923076868,0.2441471517,0.2056856155,1.911371231,1.954849482,113.7557633,13.40930736,527.2727273,18.624566,13.73490513,-0.05978077068,0.2351162056,-0.6465399901,0.139768496,0.1666666667,0.3279110869,0.0003493658661,0.002794666667,0.0007253333333,42.73441828,2.960959414,P38,9
5,2,0.1939799339,0.071906358,1.887959838,1.081939816,113.100113,23.73183516,528,37.86291061,23.84511425,-0.04404906914,0.05831987277,-0.107493752,0.02325946672,0.1666666667,0.2655192704,0.0002258831388,0.0004373333333,0.00408,41.40546141,3.693928485,P38,9
6,2,0.1488294303,0.08193980157,2,1.515050173,114.0687898,13.18007154,525.8181818,25.55970855,13.45468585,0.05862769937,0.1339506134,-0.553150361,0.08399417873,0.1666666667,0.4376366321,0.0003799818448,0.000528,8.00E-05,41.44034794,3.09774189,P38,9
7,1.560200691,0.1755852848,0.162207365,1.588628769,1.678929806,113.3683121,14.31083506,528.7619048,31.17996915,14.31083506,-0.02831454897,0.09076968452,0.1500912364,0.1069998017,0.08333333333,0.4333273255,0.0002888848837,0.000208,0.005333333333,40.1737064,4.190186833,P38,9
8,1.57023406,0.3076923192,0.5418060422,1.953177214,1.575250864,107.8643797,18.07586352,556,25.8904575,18.44479673,0.04247577639,0.0618634583,0.6636582162,0.1058040461,0.08333333333,0.2633689363,0.0001755792909,0.0002133333333,0.0008,39.97676403,2.724745496,P38,9
9,1.979933143,0.2157190591,0.3511705697,1.959866166,1.643812656,113.6321949,13.52246808,527.6363636,19.19956709,13.83439468,-0.01684894186,0.09917062862,0.9007990276,0.1146051147,0.08333333333,0.6492675925,0.0004328450616,0.0002453333333,0.001189333333,38.98128841,3.082744605,P38,9
10,2,0.1220735759,0.1287625432,1.974916339,1.704013348,111.9142446,14.4222051,536.7619048,28.16008658,14.65390194,-0.02137795938,0.1893967091,0.9738199808,0.1093904981,0.1666666667,0.7395437618,0.0004961017663,0.000528,0.000496,40.74110717,3.74680687,P38,9
11,1.565217376,0.08193980157,0.143812716,1.673913002,1.687291026,110.7595944,11.86591758,544,26.29068276,11.13363798,-0.001868147468,0.2195628406,1.137869641,0.07183130595,0.25,0.403468719,0.0004574033214,0.0006293333333,0.001274666667,38.98188936,3.186824682,P38,9
12,1.501672268,0.1454849541,0.1705685556,1.785953164,1.735785961,111.251278,18.39254507,541.8181818,42.8459437,17.63978188,0.03473046702,0.193942469,1.365063198,0.1520132395,0.08333333333,0.3583518954,0.0002389012636,0.0002026666667,0.001072,39.10429791,3.319152711,P38,9
13,1.827759147,0.1086956486,0.1772575229,1.919732451,1.821070194,78.74927716,7.091242083,523.7333333,9.003702942,7.334998146,-0.01563730884,0.04028776755,0.6702611234,0.4508214756,0,0,0,0,0,26.30465323,17.79400911,P38,9
1,2,0.06187291071,0.005016722251,1.994983315,0.08193980157,110.6640691,8.372289896,542.9090909,14.66745374,8.498739402,0.02708408247,0.1754148536,-0.3448846624,0.0535955226,0.08333333333,0.4520214126,0.0003013476084,0.001152,0,32.39195552,2.591798339,P39,2
2,2,0.03344481438,0,2,0.005016722251,107.2881633,8.801913668,559.6,13.10042185,9.032753914,0.07019959164,0.1917030312,-1.197272992,0.06162204636,0.08333333333,0.03821092798,2.55E-05,0.0002186666667,9.60E-05,33.01450829,2.268255613,P39,2
3,1.963210702,0.020066889,0.1103678942,1.969899654,0,106.6574728,14.33435329,562.8,20.15100886,14.56744749,-0.01992101839,0.06909220807,-1.360793154,0.1257489953,0.08333333333,0.4099407931,0.0002732938621,0.0004,0.001109333333,32.64717436,1.907791219,P39,2
4,1.958194017,1.590301037,0.04682274163,2,0.01505016722,108.9555113,8.410519729,550.4,8.450474917,8.542977007,-0.01253825481,0.05876004205,-0.8611855811,0.01330458738,0.08333333333,0.1686731487,0.0001124487658,0.0004106666667,0.001285333333,33.94534199,2.580346042,P39,2
5,1.993311048,1.172240853,0.0100334445,2,0.03678929806,108.6206182,9.797958971,552.3809524,12.51589466,9.917554877,-0.01205288543,0.04997464541,-0.6632324603,0.08525342483,0.08333333333,0.1826341217,0.0001217560811,0.000352,0.0004373333333,32.41970644,3.404052078,P39,2
6,2,1.061872959,0.02173913084,1.968227386,0,107.9862833,7.797435476,556.1904762,9.672740292,7.904695473,-0.009277794035,0.05990957903,0.05749935667,0.1030026168,0.08333333333,0.221305431,0.000147536954,0.0006613333333,0.0003413333333,33.61205775,3.957705729,P39,2
7,2,0.6086956263,0,2,0.4531772435,106.2397124,9.295160031,565.3333333,11.12354859,9.527798663,-0.02463263783,0.05970065438,0.3127429986,0.08183053572,0.08333333333,0.04083504469,2.72E-05,0.0001706666667,0.005253333333,32.71803195,2.328214948,P39,2
8,2,0.4214046896,0,2,0.1337792575,108.4103184,13.14534138,554.6666667,18.81843068,13.38656042,-0.01235842466,0.08178468638,0.5214992044,0.03738114455,0.08333333333,0.2037343538,0.0001358229025,0.000624,8.00E-05,32.84336124,3.624848881,P39,2
9,2,0.7826086879,0,1.971571922,0.3996655643,108.4581728,7.567242423,552,8.991223791,7.762558209,-0.002862349014,0.03473791494,0.9231017761,0.04219229705,0.1666666667,0.1390788791,0.0001433526185,0.000672,0.0006133333333,33.05251822,2.617936321,P39,2
10,2,1.344481587,0.06521739066,1.536789298,0.5066889524,105.9083055,8.60844139,566.8,7.904695473,8.844332774,-0.01371794797,0.04644677747,1.351246821,0.07945210644,0.08333333333,0.2005258745,0.0001336839163,0.0006773333333,0.002133333333,31.67265218,2.846067931,P39,2
11,2,1.431438088,0.06521739066,1.550167203,0.4849498272,62.73481416,11.86591758,549.0909091,14.86912604,12.39354671,-0.01678401456,0.01733266961,1.148825197,0.9913789526,0,0,0,0,0.000176,17.04939175,14.74130927,P39,2
1,1.488294363,1.608695626,1.162207365,1.058528423,0.1889632046,107.6969632,10.54314444,558,18.87354038,10.10818671,-0.01418201835,0.07273960239,-1.345458222,0.08099128069,0.08333333333,0.09669509389,6.45E-05,0.0001386666667,6.93E-05,32.70458744,2.980827075,P39,3
2,1.299331069,0.8227424622,0.7240802646,1.705685616,0.08361203969,108.4236145,5.93295879,553.5238095,9.336054025,5.961278563,-0.01582401455,0.05950874491,-0.9162715942,0.08127894697,0.08333333333,0.2055266135,0.0001370177424,0.0004586666667,0.005189333333,32.27901945,2.394729018,P39,3
3,0.7591972947,1.986622095,0.9899665713,0.8678929806,0.1772575229,106.9994454,7.341303484,560.8,8.569222774,7.542472333,0.008603553018,0.1629023531,-0.4369424803,0.1067346763,0.08333333333,0.7671491946,0.0005114327964,0.0004746666667,0.0004693333333,32.40192636,2.937758661,P39,3
4,1.677257538,0.5852842927,0.538461566,1.555183887,0.195652172,109.792713,7.797435476,545.9047619,7.549203679,7.98946675,-0.02931474084,0.07231150259,0.2160438117,0.0180684205,0.08333333333,0.2048343272,0.0001365562181,0.0002186666667,0.0001066666667,33.99962206,3.770699296,P39,3
5,1.966555238,0.1655518413,0.2675585151,1.871237516,0.2006689012,108.1921572,9.295160031,553.9047619,15.77943206,9.456827108,-0.02781798703,0.1427824396,0.2622283004,0.09400524534,0.08333333333,0.7401806467,0.0004934537645,0.0005226666667,0.0002933333333,33.31634857,3.013696978,P39,3
6,1.821070194,0.6638795733,0.4966555238,1.988294363,0.2775919735,105.4769716,11.16385144,568.8,16.80100248,11.26397767,-0.001704896773,0.1359615979,0.528526438,0.03956399798,0.08333333333,0.7565749155,0.000504383277,0.0006986666667,0.000144,33.97297751,2.912566579,P39,3
7,1.879598618,0.8879598379,0.3227424622,1.688963175,0.5551839471,110.6429337,9.295160031,542.4761905,13.53373211,9.313261626,-0.01957125619,0.1074276458,0.7006673326,0.03233773829,0.08333333333,0.1716071857,0.0001144047905,0.000192,0.002512,32.37845736,3.649035699,P39,3
8,1.610367894,0.2023411393,0.3260869682,1.82441473,0.2374581993,109.2299943,11.46160639,548.8,10.18564521,11.76773267,0.02711872112,0.1359968081,0.8461006119,0.07877496663,0.1666666667,0.3982308846,0.0003479362665,0.000336,0.004437333333,33.90563995,2.579883124,P39,3
9,1.908026814,0.2307692319,0.2207357883,1.949832797,0.2826086879,109.8058019,10.11928851,547.4285714,15.91405488,10.08594645,-0.003065907604,0.09534112106,1.053945743,0.006917485822,0.08333333333,0.4600389489,0.0003066926326,0.0005386666667,0.000192,33.42976293,2.70475245,P39,3
10,0.6889632344,1.195652127,1.075250864,1.076923132,0.1923076957,106.8656734,10.54314444,562,12.94522875,10.6139046,-0.01452905736,0.08332250409,1.051180293,0.04841590901,0.08333333333,0.3731473899,0.0002487649266,0.000608,9.60E-05,31.47322082,2.848851844,P39,3
11,1.78093648,0.3127090335,0.1722408086,1.784280896,0.2240802646,70.52834396,8.94427191,550.7692308,7.189736274,9.316001223,-0.01260491497,0.02123271016,0.7803142838,0.5754313215,0,0,0,0,0,19.68248089,14.53449257,P39,3
1,1.39464879,0.6605350971,0.2257525027,1.38628757,0.8712374568,108.2691358,12.26376777,555.047619,27.99727878,11.74465164,-0.06862007998,0.1863305319,-1.430251249,0.1034735492,0.08333333333,0.8465019815,0.0005643346544,0.0008266666667,0,32.17959692,1.874703355,P39,4
